"url","category_code","date_added","source","notes"
"http://2010presidentiables.wordpress.com/reproductive-health-bill-5043/sws-survey-overwhelming-support-for-rh-bill-5043/","XED","2014-04-15","citizenlab",""
"http://alyansatigilmina.net/","ENV","2016-04-19","citizenlab",""
"http://anakpawis.blogspot.com/","POLR","2014-04-15","citizenlab",""
"http://angtagalnaman.blogspot.com/","POLR","2014-04-15","citizenlab",""
"http://bangsa.wordpress.com/","REL","2014-04-15","citizenlab",""
"http://blacknwhitemovement.blogspot.com/","POLR","2014-04-15","citizenlab",""
"http://blog.wyzemoro.com/","REL","2014-04-15","citizenlab",""
"http://blogwatch.ph/","NEWS","2016-04-19","citizenlab",""
"http://clearblogs.com/","ENV","2014-04-15","citizenlab",""
"http://clearblogs.com/sam","ENV","2014-04-15","citizenlab",""
"http://cmfr-phil.blogspot.com/","NEWS","2014-04-15","citizenlab",""
"http://codengo.org/","ECON","2014-04-15","citizenlab",""
"http://empressmaruja.wordpress.com/","LGBT","2014-04-15","citizenlab",""
"http://filipinofriendfinder.com/","DATE","2014-04-15","citizenlab",""
"http://gibo.ph/","POLR","2014-04-15","citizenlab",""
"http://goodbyegloria.com/","POLR","2014-04-15","citizenlab",""
"http://greenphils.com/","ENV","2014-04-15","citizenlab",""
"http://groups.google.com/group/soc.culture.filipino/topics?lnk=sg","GRP","2014-04-15","citizenlab",""
"http://groups.yahoo.com/group/Patriots_of_the_Philippines/","GRP","2014-04-15","citizenlab",""
"http://groups.yahoo.com/group/ProgressiveTimes/","GRP","2014-04-15","citizenlab",""
"http://groups.yahoo.com/group/angladlad/","LGBT","2014-04-15","citizenlab",""
"http://home.casema.nl/","MILX","2014-04-15","citizenlab",""
"http://home.casema.nl/ndf/","MILX","2014-04-15","citizenlab",""
"http://hronlineph.com/","HUMR","2016-04-19","citizenlab",""
"http://hrw.org/","NEWS","2014-04-15","citizenlab",""
"http://hrw.org/doc?c=philip&t=asia","HUMR","2014-04-15","citizenlab",""
"http://hrw.org/reports/2007/philippines0607/","HUMR","2014-04-15","citizenlab",""
"http://indayvarona.com/","NEWS","2016-04-19","citizenlab",""
"http://inquirer.net/","NEWS","2014-04-15","citizenlab",""
"http://jlozada.com/","POLR","2014-04-15","citizenlab",""
"http://kilosbayan.org/","POLR","2014-04-15","citizenlab",""
"http://magdaloparasapagbabago.blogspot.com/","POLR","2014-04-15","citizenlab",""
"http://mbaceron.agalaw.net/","NEWS","2014-04-15","citizenlab",""
"http://mindanao.com/","NEWS","2014-04-15","citizenlab",""
"http://mnlf.net/","MILX","2014-04-15","citizenlab",""
"http://myerap.com/","POLR","2014-04-15","citizenlab",""
"http://news.bbc.co.uk/2/hi/asia-pacific/1695576.stm","MILX","2014-04-15","citizenlab",""
"http://noynoyaquino.com/","POLR","2014-04-15","citizenlab",""
"http://npcparty.org/","POLR","2014-04-15","citizenlab",""
"http://onevoice.org.ph/","POLR","2014-04-15","citizenlab",""
"http://philippinecollegian.net/","NEWS","2014-04-15","citizenlab",""
"http://philippinecommentary.blogspot.com/","NEWS","2014-04-15","citizenlab",""
"http://philippinesfreepress.wordpress.com/","NEWS","2014-04-15","citizenlab",""
"http://pinoyhr.net/","HUMR","2014-04-15","citizenlab",""
"http://pinoyscandalo.com/","PORN","2014-04-15","citizenlab",""
"http://rgcruz.com/","NEWS","2014-04-15","citizenlab",""
"http://stopthekillings.org/","HUMR","2014-04-15","citizenlab",""
"http://tan.org.ph/","POLR","2014-04-15","citizenlab",""
"http://thepoc.net/","NEWS","2016-04-19","citizenlab",""
"http://tonyocruz.com/","NEWS","2014-04-15","citizenlab",""
"http://verafiles.org/","POLR","2014-04-15","citizenlab",""
"http://web.amnesty.org/","NEWS","2014-04-15","citizenlab",""
"http://web.amnesty.org/library/eng-phl/reports","HUMR","2014-04-15","citizenlab",""
"http://wiki.answers.com/Q/What_is_the_Reproductive_Health_Bill_in_the_Philippines","XED","2014-04-15","citizenlab",""
"http://www.abante.com.ph/","NEWS","2014-04-15","citizenlab",""
"http://www.abs-cbnnews.com/","NEWS","2014-04-15","citizenlab",""
"http://www.akbayan.org/","POLR","2014-04-15","citizenlab",""
"http://www.angkapatiran.org/","POLR","2014-04-15","citizenlab",""
"http://www.angladlad.org/","LGBT","2014-04-15","citizenlab",""
"http://www.arkibongbayan.org/","POLR","2014-04-15","citizenlab",""
"http://www.asiamedia.ucla.edu/","NEWS","2014-04-15","citizenlab",""
"http://www.asiamedia.ucla.edu/article.asp?parentid=22739","NEWS","2014-04-15","citizenlab",""
"http://www.bangsamoro.com/","CULTR","2014-04-15","citizenlab",""
"http://www.bangsamoro.info/","CULTR","2014-04-15","citizenlab",""
"http://www.blacknwhite-movement.com/","POLR","2014-04-15","citizenlab",""
"http://www.bpotruestories.com/","HUMR","2016-04-19","citizenlab",""
"http://www.bulatlat.com/","NEWS","2014-04-15","citizenlab",""
"http://www.cebuanas.com/","DATE","2014-04-15","citizenlab",""
"http://www.cfr.org/","MILX","2014-04-15","citizenlab",""
"http://www.cfr.org/publication/9235/","MILX","2014-04-15","citizenlab",""
"http://www.cmfr-phil.org/","NEWS","2014-04-15","citizenlab",""
"http://www.congress.gov.ph/","POLR","2014-04-15","citizenlab",""
"http://www.cpj.org/attacks05/pages05/intro05.html","NEWS","2014-04-15","citizenlab",""
"http://www.crisisgroup.org/home/index.cfm?id=2861","MILX","2014-04-15","citizenlab",""
"http://www.dakila.org.ph/","NEWS","2016-04-19","citizenlab",""
"http://www.defendsison.be/","POLR","2014-04-15","citizenlab",""
"http://www.dfa.gov.ph/","POLR","2014-04-15","citizenlab",""
"http://www.dnd.gov.ph/","POLR","2014-04-15","citizenlab",""
"http://www.ellentordesillas.com/","NEWS","2014-04-15","citizenlab",""
"http://www.erap.ph/","POLR","2014-04-15","citizenlab",""
"http://www.facebook.com/giboteodoro?_fb_noscript=1","POLR","2014-04-15","citizenlab",""
"http://www.fdc.ph/","ECON","2016-04-19","citizenlab",""
"http://www.filipinaheart.com/","DATE","2014-04-15","citizenlab",""
"http://www.filipinaporn.org/","PORN","2014-04-15","citizenlab",""
"http://www.filipinasexlinks.com/","PORN","2014-04-15","citizenlab",""
"http://www.filipinofreethinkers.org/","NEWS","2016-04-19","citizenlab",""
"http://www.filipinosex.org/","PORN","2014-04-15","citizenlab",""
"http://www.fireflybrigade.org/","ENV","2014-04-15","citizenlab",""
"http://www.fma.ph/","NEWS","2016-04-19","citizenlab",""
"http://www.freewebs.com/","LGBT","2014-04-15","citizenlab",""
"http://www.freewebs.com/mccpilipinas/","LGBT","2014-04-15","citizenlab",""
"http://www.geocities.com/HotSprings/Spa/3115/","XED","2014-04-15","citizenlab",""
"http://www.geocities.com/angladlad/","POLR","2014-04-15","citizenlab",""
"http://www.globalvoicesonline.org/-/world/east-asia/philippines/","NEWS","2014-04-15","citizenlab",""
"http://www.gmanews.tv/","NEWS","2014-04-15","citizenlab",""
"http://www.haribon.org.ph/","ENV","2014-04-15","citizenlab",""
"http://www.humantrafficking.org/","HUMR","2014-04-15","citizenlab",""
"http://www.humantrafficking.org/countries/philippines","HUMR","2014-04-15","citizenlab",""
"http://www.ibon.org/","POLR","2016-04-19","citizenlab",""
"http://www.joey3live.com/?tag=zte-nbn-scandal","POLR","2014-04-15","citizenlab",""
"http://www.josemariasison.org/","POLR","2014-04-15","citizenlab",""
"http://www.liberalparty.ph/","POLR","2014-04-15","citizenlab",""
"http://www.loveme.com/","DATE","2014-04-15","citizenlab",""
"http://www.loveme.com/women/philippines/","DATE","2014-04-15","citizenlab",""
"http://www.luisteodoro.com/","NEWS","2014-04-15","citizenlab",""
"http://www.luwaran.com/","MILX","2014-04-15","citizenlab",""
"http://www.makabayan.net/","POLR","2016-04-19","citizenlab",""
"http://www.malaya.com.ph/","NEWS","2014-04-15","citizenlab",""
"http://www.mannyvillar.com.ph/","POLR","2014-04-15","citizenlab",""
"http://www.mannyvillar.net/","POLR","2014-04-15","citizenlab",""
"http://www.maranao.com/","CULTR","2014-04-15","citizenlab",""
"http://www.mindanews.com/","NEWS","2014-04-15","citizenlab",""
"http://www.missbikiniphilippines.org/","PROV","2014-04-15","citizenlab",""
"http://www.moroland.net/","MILX","2014-04-15","citizenlab",""
"http://www.nacionalistaparty.com/","POLR","2014-04-15","citizenlab",""
"http://www.nenepimentel.org/","POLR","2014-04-15","citizenlab",""
"http://www.neo-angono.com/","CULTR","2014-04-15","citizenlab",""
"http://www.newsbreak.com.ph/","NEWS","2014-04-15","citizenlab",""
"http://www.newsstand.blogs.com/","NEWS","2014-04-15","citizenlab",""
"http://www.nujp.org/","NEWS","2014-04-15","citizenlab",""
"http://www.op.gov.ph/","POLR","2014-04-15","citizenlab",""
"http://www.pcij.org/","NEWS","2014-04-15","citizenlab",""
"http://www.petitiononline.com/no2gma/petition.html","POLR","2014-04-15","citizenlab",""
"http://www.philippinehumanrights.org/","HUMR","2016-04-19","citizenlab",""
"http://www.philippineporn.org/","PORN","2014-04-15","citizenlab",""
"http://www.philippinerevolution.net/","POLR","2014-04-15","citizenlab",""
"http://www.philonline.com.ph/","HUMR","2014-04-15","citizenlab",""
"http://www.philstar.com/","NEWS","2014-04-15","citizenlab",""
"http://www.pifa.ph/","NEWS","2016-04-19","citizenlab",""
"http://www.pilipino.org.ph/","POLR","2014-04-15","citizenlab",""
"http://www.pinglacson.com.ph/","POLR","2014-04-15","citizenlab",""
"http://www.pinglacson.net/home","POLR","2014-04-15","citizenlab",""
"http://www.pinoybigbriber.com/","POLR","2014-04-15","citizenlab",""
"http://www.pinoyblog.com/","HOST","2014-04-15","citizenlab",""
"http://www.pinoyexchange.com/","GRP","2014-04-15","citizenlab",""
"http://www.pinoygambler.com/","GMB","2014-04-15","citizenlab",""
"http://www.pinoypress.net/","NEWS","2014-04-15","citizenlab",""
"http://www.prolife.org.ph/","PUBH","2014-04-15","citizenlab",""
"http://www.quezon.ph/","NEWS","2014-04-15","citizenlab",""
"http://www.quezon.ph/2009/08/12/le-circus-freak/","POLR","2014-04-15","citizenlab",""
"http://www.radikalchick.com/","NEWS","2016-04-19","citizenlab",""
"http://www.rappler.com/","NEWS","2016-04-19","citizenlab",""
"http://www.remedios.com.ph/","PUBH","2014-04-15","citizenlab",""
"http://www.reuters.com/","NEWS","2014-04-15","citizenlab",""
"http://www.reuters.com/article/latestCrisis/idUSSP36012","NEWS","2014-04-15","citizenlab",""
"http://www.rickycarandang.com/","NEWS","2014-04-15","citizenlab",""
"http://www.searchforvideo.com/","MMED","2014-04-15","citizenlab",""
"http://www.searchforvideo.com/countries/philippines/","MMED","2014-04-15","citizenlab",""
"http://www.senate.gov.ph/","POLR","2014-04-15","citizenlab",""
"http://www.senjinggoyestrada.com/","POLR","2014-04-15","citizenlab",""
"http://www.sundalo.bravehost.com/","MILX","2014-04-15","citizenlab",""
"http://www.sunstar.com.ph/","NEWS","2014-04-15","citizenlab",""
"http://www.tfdp.net/","HUMR","2016-04-19","citizenlab",""
"http://www.time.com/","NEWS","2014-04-15","citizenlab",""
"http://www.time.com/time/asia/covers/501030804/","NEWS","2014-04-15","citizenlab",""
"http://www.tinig.com/","NEWS","2014-04-15","citizenlab",""
"http://www.tmchronicles.com/","REL","2014-04-15","citizenlab",""
"http://www.trafficking.org.ph/","HUMR","2014-04-15","citizenlab",""
"http://www.tribune.net.ph/","NEWS","2014-04-15","citizenlab",""
"http://www.tribuneonline.org/","NEWS","2014-04-15","citizenlab",""
"http://www.txtpower.org/","GRP","2014-04-15","citizenlab",""
"http://www.undp.org.ph/","ECON","2014-04-15","citizenlab",""
"http://www.unicef.org/philippines/children/index.html","HUMR","2014-04-15","citizenlab",""
"http://www.uri.edu/","HUMR","2014-04-15","citizenlab",""
"http://www.uri.edu/artsci/wms/hughes/philippi.htm","HUMR","2014-04-15","citizenlab",""
"http://www.youtube.com/watch?v=4q0JKzpjh_o","POLR","2014-04-15","citizenlab",""
"http://www2.hu-berlin.de/","XED","2014-04-15","citizenlab",""
"http://www2.hu-berlin.de/sexology/IES/philippines.html","XED","2014-04-15","citizenlab",""
"http://youtube.com/","NEWS","2014-04-15","citizenlab",""
"http://youtube.com/AlJazeeraEnglish","MMED","2014-04-15","citizenlab",""
"http://youtube.com/zamboangajournal","MMED","2014-04-15","citizenlab",""
"http://zamboangajournal.blogspot.com/","NEWS","2014-04-15","citizenlab",""
"http://zumel.com/","NEWS","2014-04-15","citizenlab",""
"https://akbayan.org.ph/","POLR","2016-04-19","citizenlab",""
"https://raissarobles.com/","NEWS","2016-04-19","citizenlab",""
