"url","category_code","date_added","source","notes"
"http://aixiaomingstudio.blogspot.com/p/blog-page_9.html","WOMR","2017-01-24","Berkman Klein",""
"http://articles.chicagotribune.com/2012-11-01/news/sns-rt-us-china-environmentbre8a01l0-20121101_1_china-struggles-px-plant-local-government","ENV","2014-04-15","citizenlab",""
"http://big5.falundafa.org/","HUMR","2014-04-15","citizenlab",""
"http://bigthink.com/blogs","NEWS","2014-04-15","citizenlab",""
"http://bigthink.com/blogs/the-way-of-ai-weiwei","NEWS","2014-04-15","citizenlab",""
"http://biweekly.hrichina.org/","HUMR","2014-04-15","citizenlab",""
"http://blog.sina.com.cn/","HOST","2014-04-15","citizenlab",""
"http://blog.sina.com.cn/twocold","NEWS","2014-04-15","citizenlab",""
"http://blog.victimsofcommunism.org/","HUMR","2017-08-31","Victims of Communism Memorial Foundation",""
"http://blogs.wsj.com/chinarealtime/","NEWS","2014-04-15","citizenlab",""
"http://blogspot.com/","PLATFORM","2017-01-24","Berkman Klein",""
"http://bosco.foreignpolicy.com/","GOVT","2014-04-15","citizenlab",""
"http://cams.org.sg/","REL","2017-01-24","Berkman Klein","archdiocesan commission for apostolate of mandarin-speaking (ACAMS)"
"http://catholic.org.hk/v2/b5/index.html","REL","2017-01-24","Berkman Klein",""
"http://cefc.org/","REL","2017-01-24","Berkman Klein","Chinese Evangelical Free Church of Los Angeles"
"http://cgdepot.org/","REL","2017-01-24","Berkman Klein","China Gospel Depot"
"http://china.ucanews.com/","REL","2017-01-24","Berkman Klein",""
"http://chinadigitaltimes.net/","NEWS","2014-04-15","citizenlab",""
"http://chinadigitaltimes.net/chinese/","HUMR","2014-04-15","citizenlab",""
"http://chinadigitaltimes.net/chinese/%E7%A6%81%E4%B9%A6%E5%88%97%E8%A1%A8/","HAL","2017-01-24","Berkman Klein","list of books that are censored in China"
"http://chinadigitaltimes.net/chinese/%E7%A6%81%E7%89%87%E5%A4%A7%E5%85%A8(%E9%99%84%E8%A7%82%E7%9C%8B%E5%9C%B0%E5%9D%80)/","HAL","2017-01-24","Berkman Klein","list of movies that are censored in China"
"http://chinalawandpolicy.com/","NEWS","2014-04-15","citizenlab",""
"http://cht.civic-exchange.org/wp/","ENV","2014-04-15","citizenlab",""
"http://cmp.hku.hk/","NEWS","2014-04-15","citizenlab",""
"http://cn.nytimes.com/","NEWS","2014-04-15","citizenlab",""
"http://cn.yahoo.com/","COMT","2014-04-15","citizenlab",""
"http://cnpolitics.org/","NEWS","2014-04-15","citizenlab",""
"http://cpj.org/","NEWS","2014-04-15","citizenlab",""
"http://cpj.org/asia/","NEWS","2014-04-15","citizenlab",""
"http://csis.org/","GOVT","2014-04-15","citizenlab",""
"http://csis.org/region/china","GOVT","2014-04-15","citizenlab",""
"http://download.cnet.com/free-vpn/3000-7240_4-75445860.html","ANON","2014-04-15","citizenlab",""
"http://duihua.org/wp/","HUMR","2014-04-15","citizenlab",""
"http://e-info.org.tw/","ENV","2017-01-24","Berkman Klein",""
"http://en.rsf.org/","NEWS","2014-04-15","citizenlab",""
"http://en.wikipedia.org/wiki/Main_Page","NEWS","2014-04-15","citizenlab",""
"http://fcchk.org/","NEWS","2014-04-15","citizenlab",""
"http://gb.falundafa.org/","HUMR","2014-04-15","citizenlab",""
"http://globalvoicesonline.org/","NEWS","2014-04-15","citizenlab",""
"http://globalvoicesonline.org/-/world/east-asia/china/","NEWS","2014-04-15","citizenlab",""
"http://green.sina.com.cn/","ENV","2017-01-24","Berkman Klein",""
"http://hk.on.cc/hk/news/","NEWS","2017-01-24","Berkman Klein","Hong Kong based news media"
"http://ifeng.com/","NEWS","2014-04-15","citizenlab",""
"http://mashable.com/follow/topics/arab-spring/","NEWS","2014-04-15","citizenlab",""
"http://news.nationalgeographic.com/news/energy/2012/10/121026-east-china-sea-dispute/","GOVT","2014-04-15","citizenlab",""
"http://ntdtv.org/","NEWS","2014-04-15","citizenlab",""
"http://openvpn.net/","ANON","2014-04-15","citizenlab",""
"http://personaldemocracy.com/","NEWS","2014-04-15","citizenlab",""
"http://project2049.net/","GOVT","2014-04-15","citizenlab",""
"http://qiwen.lu/","HAL","2017-01-24","Berkman Klein",""
"http://renren.com/","GRP","2014-04-15","citizenlab",""
"http://research.jmsc.hku.hk/social/obs.py/sinaweibo/","NEWS","2014-04-15","citizenlab",""
"http://rsf-chinese.org/","NEWS","2014-04-15","citizenlab",""
"http://savetibet.us/","HUMR","2014-04-15","citizenlab",""
"http://seeingredinchina.com/","NEWS","2014-04-15","citizenlab",""
"http://shanghaiist.com/","NEWS","2014-04-15","citizenlab",""
"http://tealeafnation.com/","NEWS","2014-04-15","citizenlab",""
"http://thediplomat.com/","GOVT","2014-04-15","citizenlab",""
"http://tibet.net/","HUMR","2014-04-15","citizenlab",""
"http://uhrp.org/","HUMR","2014-04-15","citizenlab",""
"http://ultrasurf.us/","ANON","2014-04-15","citizenlab",""
"http://us.dongtaiwang.com/","ANON","2014-04-15","citizenlab",""
"http://uyghuramerican.org/","HUMR","2014-04-15","citizenlab",""
"http://victimsofcommunism.org/","HUMR","2017-08-31","Victims of Communism Memorial Foundation",""
"http://weblog.savetibet.org/","HUMR","2014-04-15","citizenlab",""
"http://womenwatch.unwomen.org/","WOMR","2017-01-24","Berkman Klein",""
"http://wqw2010.blogspot.com/","HUMR","2014-04-15","citizenlab",""
"http://www.64memo.com/","HUMR","2014-04-15","citizenlab",""
"http://www.aeinstein.org/about/mission-statement/","POLT","2017-01-24","Berkman Klein",""
"http://www.ajc.org/site/c.ijiti2phkog/b.685761/k.cb97/home.htm","HUMR","2014-04-15","citizenlab",""
"http://www.aljazeera.com/","NEWS","2014-04-15","citizenlab",""
"http://www.americanprogress.org/","GOVT","2014-04-15","citizenlab",""
"http://www.americanprogress.org/issues/china/view/","GOVT","2014-04-15","citizenlab",""
"http://www.americanprogress.org/tag/china-leadership-transition/view/","GOVT","2014-04-15","citizenlab",""
"http://www.amnesty.org.hk/chi/","HUMR","2014-04-15","citizenlab",""
