url,category_code,subcategory_code,secondary_category_code,date_added,source,notes
http://abrahadesta.wordpress.com/,CULTR,,,2014-04-15,Citizen Lab,
http://aljazeera.net/,NEWS,,,2014-04-15,Citizen Lab,
http://am.wikipedia.org/,MISC,,,2014-04-15,Citizen Lab,
http://am.wikipedia.org/wiki/%E1%8B%8B%E1%8A%93%E1%8B%8D_%E1%8C%88%E1%8C%BD,MISC,,,2014-04-15,Citizen Lab,
http://amharic.voanews.com/,NEWS,,,2014-04-15,Citizen Lab,
http://ancientgebts.org/,HUMR,,,2014-04-15,Citizen Lab,
http://carpediemethiopia.blogspot.com/,POLR,,,2014-04-15,Citizen Lab,
http://citizenlab.org/,NEWS,,,2014-04-15,Citizen Lab,
https://citizenlab.org/2013/03/you-only-click-twice-finfishers-global-proliferation-2/,NEWS,,,2014-04-15,Citizen Lab,
http://cpj.org/,NEWS,,,2014-04-15,Citizen Lab,
http://egoportal.blogspot.com/,POLR,,,2014-04-15,Citizen Lab,
https://endalk.wordpress.com/,CULTR,,,2014-04-15,Citizen Lab,
http://enupfforethiopia.org/,POLR,,,2014-04-15,Citizen Lab,
http://ethiomedia.com/,NEWS,,,2014-04-15,Citizen Lab,
http://ethiopianreview.com/,POLR,,,2014-04-15,Citizen Lab,
http://ethiopiaonmymind.blogspot.com/,POLR,,,2014-04-15,Citizen Lab,
http://ethiox.com/,NEWS,,,2014-04-15,Citizen Lab,
http://ethsat.com/,POLR,,,2014-04-15,Citizen Lab,
http://facebook.com/,NEWS,,,2014-04-15,Citizen Lab,
https://facebook.com/,GRP,,,2014-04-15,Citizen Lab,
http://friendsofethiopia.blogspot.com/,ENV,,,2014-04-15,Citizen Lab,
http://friendsoflaketurkana.org/,HUMR,,,2014-04-15,Citizen Lab,
http://hrw.org/,NEWS,,,2014-04-15,Citizen Lab,
http://nazret.com/,HOST,,,2014-04-15,Citizen Lab,
http://nazret.com/blog/index.php?blog=12,POLR,,,2014-04-15,Citizen Lab,
http://nazret.com/blog/index.php?blog=13,NEWS,,,2014-04-15,Citizen Lab,
http://nazret.com/blog/index.php?blog=14,MISC,,,2014-04-15,Citizen Lab,
http://nazret.com/blog/index.php?blog=15,POLR,,,2014-04-15,Citizen Lab,
http://nazret.com/blog/index.php?blog=16,POLR,,,2014-04-15,Citizen Lab,
http://nazret.com/blog/index.php?blog=7,NEWS,,,2014-04-15,Citizen Lab,
http://nazret.com/blog/index.php?blog=9,POLR,,,2014-04-15,Citizen Lab,
http://normanswei.wordpress.com/,CULTR,,,2014-04-15,Citizen Lab,
http://oneitiopia.blogspot.com/,POLR,,,2014-04-15,Citizen Lab,
http://portal.unesco.org/,XED,,,2014-04-15,Citizen Lab,
http://portal.unesco.org/geography/en/ev.php-URL_ID=3559&URL_DO=DO_TOPIC&URL_SECTION=201.html,XED,,,2014-04-15,Citizen Lab,
https://proxify.com/,ANON,,,2014-04-15,Citizen Lab,
https://psiphon.ca/,ANON,,,2014-04-15,Citizen Lab,
http://redeemethiopia.blogspot.com/,POLR,,,2014-04-15,Citizen Lab,
http://solidaritymovement.org/,POLR,,,2014-04-15,Citizen Lab,
http://solidaritytigrai.org/,POLR,,,2014-04-15,Citizen Lab,
http://stream.aljazeera.com/story/201306250132-0022854,NEWS,,,2014-04-15,Citizen Lab,
http://telecom.net.et/,NEWS,,,2014-04-15,Citizen Lab,
http://telecom.net.et/~ena/,NEWS,,,2014-04-15,Citizen Lab,
http://web.amnesty.org/,NEWS,,,2014-04-15,Citizen Lab,
http://web.amnesty.org/library/eng-eth/index,HUMR,,,2014-04-15,Citizen Lab,
http://web.worldbank.org/,ECON,,,2014-04-15,Citizen Lab,
"http://web.worldbank.org/WBSITE/EXTERNAL/COUNTRIES/AFRICAEXT/ETHIOPIAEXTN/0,,menuPK:295935~pagePK:141159~piPK:141110~theSitePK:295930,00.html",ECON,,,2014-04-15,Citizen Lab,
http://www.addisferengi.net/,POLR,,,2014-04-15,Citizen Lab,
http://www.addisnegeronline.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.addistribune.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.addisvoice.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.aeup.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.aeup.org/new/index.asp,POLR,,,2014-04-15,Citizen Lab,
http://www.aigaforum.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.aigaforum.com/index.html,NEWS,,,2014-04-15,Citizen Lab,
http://www.aljazeera.com/indepth/inpictures/2013/06/201361711365644208.html,NEWS,,,2014-04-15,Citizen Lab,
http://www.amnestyusa.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.amnestyusa.org/countries/ethiopia/index.do,HUMR,,,2014-04-15,Citizen Lab,
http://www.andenet.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.andenet.com/amnews.html,NEWS,,,2014-04-15,Citizen Lab,
http://www.anuakjustice.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.awate.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.awate.com/artman/publish/index.shtml,NEWS,,,2014-04-15,Citizen Lab,
http://www.bds-ethiopia.net/,HUMR,,,2014-04-15,Citizen Lab,
http://www.bds-ethiopia.net/progynist.html,HUMR,,,2014-04-15,Citizen Lab,
http://www.blogger.com/start,HOST,,,2014-04-15,Citizen Lab,
http://www.cafpde.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.cafpde.org/cafpde/,POLR,,,2014-04-15,Citizen Lab,
http://www.cafpde.org/index.htm,POLR,,,2014-04-15,Citizen Lab,
http://www.capitalethiopia.com/,NEWS,,,2014-04-15,Citizen Lab,
https://www.citizenlab.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.coffeechillisun.blogspot.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.cpj.org/regions_06/africa_06/africa_06.html#ethiopia,NEWS,,,2014-04-15,Citizen Lab,
http://www.cyberethiopia.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.cyberethiopia.com/warka4/,NEWS,,,2014-04-15,Citizen Lab,
http://www.debteraw.com/,CULTR,,,2014-04-15,Citizen Lab,
http://www.defenddefenders.org/,HUMR,,,2016-10-14,"Citizen Lab, defenddefenders",
http://www.delicrafts.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.delicrafts.com/wordpress/,NEWS,,,2014-04-15,Citizen Lab,
http://www.dissidentblog.org/en/articles/welcome-zone-9-ethiopia,CULTR,,,2014-04-15,Citizen Lab,
https://www.dropbox.com/s/n65b3d67f82asn2/Leaked%20National%20Entrance%20Exam_English.pdf?dl=0,FILE,,,2016-05-30,"Citizen Lab, OONI",
http://www.dw.de/%E1%8B%AD%E1%8B%98%E1%89%B5/s-11646,NEWS,,,2014-04-15,Citizen Lab,
http://www.ehrco.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.enset.blogspot.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.eppf.net/,MILX,,,2014-04-15,Citizen Lab,
http://www.eprp.com/,MILX,,,2014-04-15,Citizen Lab,
http://www.et.undp.org/,ECON,,,2014-04-15,Citizen Lab,
http://www.ethioamericans.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.ethioforum.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethioindex.com/,SRCH,,,2014-04-15,Citizen Lab,
http://www.ethiomedia.com/index.html,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethiopiafirst.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethiopiafirst.com/news1.html,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethiopiancrown.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethiopianpolitics.blogspot.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.ethiopianreporter.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethiopianreview.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethiopians.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethiopians.com/hright.html,HUMR,,,2014-04-15,Citizen Lab,
http://www.ethioppia.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.ethiopundit.blogspot.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.ethpress.gov.et/,NEWS,,,2014-04-15,Citizen Lab,
http://www.ethpress.gov.et/Herald/articlefront.asp,NEWS,,,2014-04-15,Citizen Lab,
http://www.etwla.org/,HUMR,,,2014-04-15,Citizen Lab,
https://www.facebook.com/Jawarmd,NEWS,,,2016-05-30,"Citizen Lab, OONI",
https://www.facebook.com/pages/Addis-Neger/49967100821,NEWS,,,2014-04-15,Citizen Lab,
http://www.fao.org/,ECON,,,2014-04-15,Citizen Lab,
http://www.fao.org/world/ethiopia/index.htm,ECON,,,2014-04-15,Citizen Lab,
http://www.freekifle.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.freeourleaders.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.freeyacob.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.gambelatoday.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.geocities.com/~dagmawi/Zebenya/Zebenya.html,NEWS,,,2014-04-15,Citizen Lab,
http://www.ginbot7.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.google.com/xhtml,ANON,,,2014-04-15,Citizen Lab,
http://www.goolgule.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.gopetition.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.gopetition.com/online/6887.html,HUMR,,,2014-04-15,Citizen Lab,
http://www.hebret.com/,POLR,,,2014-04-15,Citizen Lab,
https://www.hrw.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.hrw.org/doc?c=ethiop&t=africa,HUMR,,,2014-04-15,Citizen Lab,
http://www.hrw.org/ethiopia/,HUMR,,,2014-04-15,Citizen Lab,
http://www.ilo.org/public/english/region/afpro/addisababa/ethiopia.htm,HUMR,,,2014-04-15,Citizen Lab,
http://www.imf.org/external/country/ETH/index.htm,ECON,,,2014-04-15,Citizen Lab,
http://www.inclusivedevelopment.net/,HUMR,,,2014-04-15,Citizen Lab,
http://www.internationalrivers.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.internews.org/research-publications/speaksafe-media-workers-toolkit-safer-online-and-mobile-practices,ANON,,,2014-04-15,Citizen Lab,
http://www.justiceinethiopia.net/,HUMR,,,2014-04-15,Citizen Lab,
http://www.kinijit.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.medhin.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.mediaethiopia.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.mediaethiopia.com/blog/,POLR,,,2014-04-15,Citizen Lab,
http://www.mereja.com/,NEWS,,,2016-09-09,"Citizen Lab, CIPIT",
https://www.mereja.com/,NEWS,,,2016-09-09,"Citizen Lab, CIPIT",
http://www.mesfinwoldemariam.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.meskelsquare.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.nazret.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.nazret.com/news/view_amharic.php?feed=5&how=paged&what=all,NEWS,,,2014-04-15,Citizen Lab,
http://www.oaklandinstitute.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.ocha-eth.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.ogaden.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.onlf.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.oromia.org/,HUMR,,,2014-04-15,Citizen Lab,
https://www.oromiamedia.org/,NEWS,,,2016-05-30,"Citizen Lab, OONI",
http://www.oromiamedia.org/,NEWS,,,2016-09-09,"Citizen Lab, CIPIT",
http://www.oromoliberationfront.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.populationmedia.org/,XED,,,2014-04-15,Citizen Lab,
http://www.populationmedia.org/programs/ethiopia.html,XED,,,2014-04-15,Citizen Lab,
https://www.privacyinternational.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.proxify.com/,ANON,,,2014-04-15,Citizen Lab,
http://www.psiphon.ca/,ANON,,,2014-04-15,Citizen Lab,
http://www.quatero.net/,NEWS,,,2014-04-15,Citizen Lab,
http://www.rsf.org/rubrique.php3?id_rubrique=20,NEWS,,,2014-04-15,Citizen Lab,
http://www.savenega.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.savenega.org/Welcome.html,HUMR,,,2014-04-15,Citizen Lab,
http://www.seminawork.blogspot.com/,CULTR,,,2014-04-15,Citizen Lab,
http://www.sidamaconcern.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.socepp.de/,HUMR,,,2014-04-15,Citizen Lab,
http://www.tegbar.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.tensae.net/,NEWS,,,2014-04-15,Citizen Lab,
http://www.tigrai.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.torproject.org/,ANON,,,2014-04-15,Citizen Lab,
https://www.torproject.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.twitter.com/,NEWS,,,2014-04-15,Citizen Lab,
https://www.twitter.com/,HOST,,,2014-04-15,Citizen Lab,
http://www.tzta.ca/,NEWS,,,2014-04-15,Citizen Lab,
http://www.tzta.ca/tzta/english.htm,NEWS,,,2014-04-15,Citizen Lab,
http://www.ultrasurf.us/,ANON,,,2014-04-15,Citizen Lab,
http://www.unaids.org/en/Regions_Countries/Countries/ethiopia.asp,XED,,,2014-04-15,Citizen Lab,
http://www.uneca.org/,ECON,,,2014-04-15,Citizen Lab,
http://www.uneca.org/index.htm,ECON,,,2014-04-15,Citizen Lab,
http://www.unesco-iicba.org/,ECON,,,2014-04-15,Citizen Lab,
http://www.unesco-iicba.org/index.php?Itemid=52&id=18&option=com_content&task=view,ECON,,,2014-04-15,Citizen Lab,
http://www.unfpa.org/profile/ethiopia.cfm,ECON,,,2014-04-15,Citizen Lab,
http://www.unhcr.org/cgi-bin/texis/vtx/country?iso=eth,HUMR,,,2014-04-15,Citizen Lab,
http://www.unicef.org/ethiopia/index.html,HUMR,,,2014-04-15,Citizen Lab,
http://www.unido.org/,ECON,,,2014-04-15,Citizen Lab,
http://www.unido.org/data/geodoc.cfm?cc=ETH,ECON,,,2014-04-15,Citizen Lab,
http://www.voanews.com/horn/,NEWS,,,2014-04-15,Citizen Lab,
http://www.waltainfo.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.weichegud.blogspot.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.wfp.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.wfp.org/country_brief/indexcountry.asp?country=231&region=2&section=9&sub_section=2,PUBH,,,2014-04-15,Citizen Lab,
http://www.who.int/countries/eth/en/,PUBH,,,2014-04-15,Citizen Lab,
http://www.zehabesha.com/,NEWS,,,2016-09-09,"Citizen Lab, CIPIT",
http://yekolotemari.blog.com/,CULTR,,,2014-04-15,Citizen Lab,
