"url","category_code","date_added","source","notes"
"http://amarbangladesh-online.com/","NEWS","2016-08-05","OONI","Ordered blocking"
"http://amardesh.com/","NEWS","2016-03-24","OONI",""
"http://america.aljazeera.com/articles/2015/4/17/bangladesh-press-freedom.html","FEXP","2017-01-24","Berkman Klein",""
"http://amrabnp.com/","NEWS","2016-08-05","OONI","Ordered blocking"
"http://archive.dhakatribune.com/bangladesh/2015/dec/13/government-blocks-twitter-skype-and-imo","FEXP","2017-01-24","Berkman Klein",""
"http://archive.dhakatribune.com/bangladesh/2015/nov/09/registration-online-newspapers-made-mandatory","NEWS","2017-01-24","Berkman Klein",""
"http://archive.dhakatribune.com/bangladesh/2015/nov/18/govt-orders-blocking-facebook-whatsapp-viber","FEXP","2017-01-24","Berkman Klein",""
"http://archive.dhakatribune.com/crime/2015/nov/23/mohona-tv-reporter-shot-car-vandalised","FEXP","2017-01-24","Berkman Klein",""
"http://archive.newagebd.net/52448/youth-jailed-for-parody-on-sheikh-mujib-pm/","FEXP","2017-01-24","Berkman Klein",""
"http://archive.newagebd.net/93665/tv-talk-show-frontline-goes-off-air/","FEXP","2017-01-24","Berkman Klein",""
"http://archive.thedailystar.net/2007/05/21/d7052101107.htm","HUMR","2016-03-28","OONI",""
"http://awaj.info/","MINR","2017-01-24","Berkman Klein",""
"http://banchteshekha.com/","WOMR","2017-01-24","Berkman Klein",""
"http://bangladesh-kothai-jai.blogspot.com/","POLT","2017-01-24","Berkman Klein","Individual Blog"
"http://bangladeshpolitico.blogspot.com/","POLT","2017-01-24","Berkman Klein",""
"http://bangladeshpolitico.blogspot.de/","POLR","2016-03-28","OONI",""
"http://bangladeshwarcrimes.blogspot.de/","HUMR","2016-03-28","OONI",""
"http://bangladeshwatchdog.blogspot.com/","MILX","2014-04-15","citizenlab",""
"http://bangladeshwatchdog.blogspot.com/2007_04_01_archive.html","POLR","2014-04-15","citizenlab",""
"http://bangladoot.org/","GOVT","2014-04-15","citizenlab",""
"http://bangladoot.org/Foreign%20Relations-Bangladesh%20and%20Outside%20world11oct02.doc","GOVT","2014-04-15","citizenlab",""
"http://banglalatestnews.com/","NEWS","2016-08-05","OONI","Ordered blocking"
"http://banglamail24.com/","NEWS","2017-01-24","Berkman Klein",""
"http://banglapedia.search.com.bd/","SRCH","2014-04-15","citizenlab",""
"http://banglapost24.com/","NEWS","2016-08-05","OONI","Ordered blocking"
"http://bd.singlescrowd.com/","DATE","2014-04-15","citizenlab",""
"http://bdmilitary.blogspot.com/","GOVT","2014-04-15","citizenlab",""
"http://bdnews24.com/bangladesh/2014/01/10/temple-ornaments-stolen","NEWS","2016-03-24","OONI",""
"http://bdnews24.com/bangladesh/2015/08/17/journalist-probir-sikdar-sued-for-libel-under-ict-act-for-writing-against-minister-khandker-mosharraf-hossain","POLT","2017-01-24","Berkman Klein",""
"http://bdnews24.com/bangladesh/2016/12/02/journalists-demonstrate-in-bangladesh-against-mp-dabiruls-lawsuit-over-bdnews24.com-report","POLT","2017-01-24","Berkman Klein",""
"http://bdnews24.com/bangladesh/2017/01/04/image-insulting-islam-not-uploaded-on-facebook-using-hindu-fishermans-phone-pbi","MINR","2017-01-24","Berkman Klein",""
