"url","category_code","date_added","source","notes"
"http://abclider.com/","PORN","2014-04-15","citizenlab",""
"http://alishernavoiy.org/Uz/","MINR","2017-01-24","Berkman Klein","Independent site covering minority issues"
"http://avesta.tj/","NEWS","2017-01-24","Berkman Klein","Independent website  posting news on sensitive issues and human rights in Tajikistan and others Central Asian countries"
"http://bestmaza.biz/","ALDR","2014-04-15","citizenlab",""
"http://birduino.kg/","HUMR","2017-01-24","Berkman Klein","Multilingual web portal  the Human Rights Moveement ""Bir Duino Kyrgyzstan"" posting sensitive reports for Uzbekistan as well"
"http://blanki.net.ua/","COMM","2014-04-15","citizenlab",""
"http://borgie.net/","MISC","2014-04-15","citizenlab",""
"http://ca-news.org/","POLT","2017-01-24","Berkman Klein","Multilingual web portal  analysing Central Asian events"
"http://ca-snj.com/","NEWS","2017-01-24","Berkman Klein","Russian- language web portal reporting about Central Asian sensitive events"
"http://caa-network.org/","POLT","2017-01-24","Berkman Klein","Independent  website analysing events in Central Asia"
"http://catv24.com/","NEWS","2017-01-24","Berkman Klein","Russian- language web portal  analysing Central Asian events including sensitive topics that are censored in Uzbekistan"
"http://childrenscinema.com/","MISC","2014-04-15","citizenlab",""
"http://cones.tv/","COMM","2014-04-15","citizenlab",""
"http://diplomaticsecondpassport.com/","COMM","2014-04-15","citizenlab",""
"http://eltuz.com/?lang=lat","POLT","2017-01-24","Berkman Klein","Opposition website criticizing the Uzbek authorities"
"http://fast-die.kiev.ua/","MISC","2014-04-15","citizenlab",""
"http://gayzona.com/","LGBT","2014-04-15","citizenlab",""
"http://go-krit.com/","ALDR","2014-04-15","citizenlab",""
"http://golos.kg/","HUMR","2017-01-24","Berkman Klein","Multilingual Central Asian human rights web portal"
"http://gorodgeev.net/80962","DATE","2017-01-24","Berkman Klein","Online dating services that can be used to meet GLBTQ in Uzbekistan"
"http://growclub.org/","ALDR","2014-04-15","citizenlab",""
"http://hamkorlik.ucoz.org/","HUMR","2017-01-24","Berkman Klein","Independent site critisizing authorities to migration policy"
"http://hoteljans.nl/","COMM","2014-04-15","citizenlab",""
"http://hr-nis.org/taxonomy/term/18","HUMR","2017-01-24","Berkman Klein","Website  of the Coalition for fundamental freedoms in Eurasia Public Fundation, NGO focused on human rights protection in ex-USSR countries/publishing  news on sensitive issues for Uzbekistan"
"http://hrsu.narod.ru/index.html","HUMR","2017-01-24","Berkman Klein","Independent site of the "" Human Rights Society of Uzbekistan""critisizing government on many issues"
"http://ihahr.org/countries/uzbekistan","HUMR","2017-01-24","Berkman Klein","Independent human rights site focused on reporting human rights violations in Uzbekistan"
"http://indigo.kg/","GAYL","2017-01-24","Berkman Klein","The site of the LGBTQ NGO ""KyrgyzIndigo"" publishing sensitive topics which are censored in Uzbekistan"
"http://internews.kg/","FEXP","2017-01-24","Berkman Klein","The Kyrgyz Internews local website publishing news that are censored in Uzbekistan"
"http://internews.kz/","FEXP","2017-01-24","Berkman Klein","The Kazakh Internews local website publishing news that are censored in Uzbekistan"
"http://iphronline.org/ru/","HUMR","2017-01-24","Berkman Klein","Independent site of the International Partnership for Human Rights reporting on human rights violations in Central Asia"
"http://kloop.kg/","NEWS","2017-01-24","Berkman Klein","Multilingual independent website analysing sensitive topics that are censored in Uzbekistan"
"http://koketochka.net/1894_1911_1913/f2_f","DATE","2017-01-24","Berkman Klein","Online dating services to meet GLBTQ in Centrai Asia"
"http://kolebcev.v-teme.com/","MISC","2014-04-15","citizenlab",""
"http://konoplya.2anekdots.ru/","ALDR","2014-04-15","citizenlab",""
"http://krauzes.com/","ALDR","2014-04-15","citizenlab",""
"http://krown-products.net/","COMM","2014-04-15","citizenlab",""
"http://legalrc.biz/","ALDR","2014-04-15","citizenlab",""
"http://liability-insurance-company.com/","COMM","2014-04-15","citizenlab",""
"http://limonova.v-teme.com/","COMM","2014-04-15","citizenlab",""
